['15206.157'],['11127486.0'],['0.06388215']
['18185.457'],['10779260.0'],['0.07002009']
['15627.076'],['10069215.0'],['0.065571606']
['14942.143'],['9742587.0'],['0.06394774']
['13357.116'],['10344206.0'],['0.06680669']
['14132.001'],['10872085.0'],['0.07006074']
['15080.391'],['11144672.0'],['0.070324406']
['16347.76'],['9819784.0'],['0.06431848']
['11905.325'],['10060249.0'],['0.06550724']
['13887.675'],['10363065.0'],['0.06680669']
['16019.649'],['10216873.0'],['0.06800306']
['14011.744'],['9859586.0'],['0.06407876']
['13028.261'],['10257959.0'],['0.06550724']
['13391.238'],['10032995.0'],['0.06475264']
['13813.584'],['10375997.0'],['0.06642531']
['12204.495'],['10755536.0'],['0.067731716']
['13020.45'],['10340462.0'],['0.06670093']
['13698.198'],['9817649.0'],['0.06457923']
['13389.876'],['10422670.0'],['0.066658586']
['12219.1875'],['9686214.0'],['0.06390402']
['13645.505'],['10442963.0'],['0.06735454']
['11132.527'],['9794691.0'],['0.06401327']
['11311.527'],['9960280.0'],['0.06455754']
['12913.26'],['9960280.0'],['11359507.0']
