['60398.887'],['35880590.0'],['0.10211486']
['66925.36'],['34951228.0'],['0.11674319']
['64717.027'],['37267210.0'],['0.12012697']
['61435.84'],['33997070.0'],['0.11758538']
['61886.953'],['30412858.0'],['0.0990911']
['63866.758'],['33849404.0'],['0.11992398']
['62809.125'],['36527380.0'],['0.12477476']
['64322.598'],['31548956.0'],['0.10767011']
['62144.895'],['32363826.0'],['0.115820795']
['63223.074'],['33141240.0'],['0.115963385']
['64966.965'],['34666320.0'],['0.11828051']
['65687.09'],['36046904.0'],['0.123624586']
['64934.508'],['32542804.0'],['0.11210077']
['63510.25'],['34728296.0'],['0.12100036']
['62790.227'],['35882470.0'],['0.12012697']
['64607.75'],['36696190.0'],['0.13071054']
['61766.133'],['37598970.0'],['0.12515397']
['66812.25'],['34822310.0'],['0.12584375']
['64865.75'],['33560732.0'],['0.11474353']
['60226.176'],['28429178.0'],['0.10261039']
['59288.215'],['31538560.0'],['0.11165238']
['62790.227'],['32386430.0'],['0.10774833']
['62353.45'],['30237894.0'],['0.105212964']
['63134.086'],['30237894.0'],['28199688.0']
