['12205.307'],['6746260.5'],['0.036885418']
['11972.051'],['3182451.5'],['0.020719815']
['7033.967'],['3946524.5'],['0.02395488']
['12340.203'],['4545851.5'],['0.026378889']
['12139.107'],['4627748.5'],['0.027450722']
['12528.327'],['4103478.2'],['0.025392462']
['11816.835'],['4640934.0'],['0.026607208']
['9099.832'],['4655058.0'],['0.027227733']
['12041.074'],['4203566.5'],['0.025626918']
['11847.474'],['5425846.5'],['0.02897258']
['11423.017'],['4111068.2'],['0.025156548']
['9439.899'],['4312245.0'],['0.024379676']
['9351.757'],['5398192.5'],['0.028165752']
['11869.167'],['4243092.5'],['0.025274687']
['11927.397'],['5305458.0'],['0.027561689']
['12223.757'],['5244106.0'],['0.028220145']
['12350.09'],['5545439.0'],['0.028544683']
['12457.647'],['4549972.0'],['0.025274687']
['9444.58'],['4731306.0'],['0.027227733']
['9453.925'],['4559310.0'],['0.02705956']
['11164.715'],['6325665.5'],['0.032958433']
['12286.103'],['4615214.0'],['0.026720831']
['11401.255'],['6125499.5'],['0.03351198']
['12323.26'],['6125499.5'],['7615619.0']
