['43576.797'],['30579586.0'],['0.08728073']
['45676.434'],['15918007.0'],['0.056708135']
['39841.914'],['17947392.0'],['0.058191918']
['41171.38'],['19089674.0'],['0.061814703']
['39974.156'],['20161640.0'],['0.06071839']
['39803.742'],['20044052.0'],['0.061814703']
['44388.566'],['17098692.0'],['0.05828321']
['40640.55'],['26813234.0'],['0.07495415']
['42662.617'],['21571462.0'],['0.063004635']
['41423.363'],['22922998.0'],['0.064136066']
['41734.19'],['22752726.0'],['0.062402133']
['40458.098'],['30327142.0'],['0.07580547']
['41213.53'],['25170600.0'],['0.06486454']
['41337.46'],['37798110.0'],['0.07512294']
['40397.395'],['40603664.0'],['0.07890342']
['40076.277'],['34309564.0'],['0.07445219']
['40577.457'],['47966344.0'],['0.08597281']
['39610.2'],['44686280.0'],['0.09366555']
['39011.66'],['32217878.0'],['0.06868416']
['38142.73'],['24773706.0'],['0.06482352']
['40025.195'],['31938248.0'],['0.070220634']
['42355.223'],['36256064.0'],['0.0742312']
['41789.832'],['27029340.0'],['0.067624636']
['41312.746'],['27029340.0'],['22723532.0']
