['5502.4194'],['6356238.5'],['0.027082143']
['7143.435'],['6069265.5'],['0.026878376']
['6218.676'],['5619910.0'],['0.02523873']
['5821.8584'],['5415516.0'],['0.025203']
['5837.4175'],['5506415.0'],['0.02552329']
['6124.3745'],['5532149.0'],['0.025594078']
['6372.594'],['5622395.5'],['0.0262769']
['5801.542'],['5605856.5'],['0.02550557']
['5837.4175'],['5231447.0'],['0.024553848']
['5408.3345'],['5544643.0'],['0.025470106']
['5970.001'],['5826210.5'],['0.026484322']
['6109.725'],['5371735.0'],['0.025220871']
['5916.0396'],['5487330.5'],['0.02523873']
['5541.4214'],['6196182.0'],['0.026707614']
['5937.6274'],['5540696.0'],['0.025274424']
['5498.085'],['6058508.5'],['0.02641532']
['5420.044'],['5878831.5'],['0.025699995']
['5957.485'],['6344138.5'],['0.027149789']
['6995.141'],['5488858.0'],['0.02552329']
['5571.748'],['5523423.5'],['0.02523873']
['5296.826'],['4914691.0'],['0.023930212']
['5421.7793'],['5400288.5'],['0.024699096']
['5238.654'],['5556891.5'],['0.025005866']
['5577.8125'],['5556891.5'],['5212691.5']
