['6298.655'],['3612406.5'],['0.019402433']
['5495.4336'],['5006320.0'],['0.023762137']
['5539.124'],['3621724.8'],['0.018023314']
['6428.5107'],['5510541.5'],['0.02266089']
['6323.9365'],['6581250.5'],['0.0261828']
['6584.445'],['6705840.0'],['0.027380185']
['6633.8916'],['5398236.0'],['0.023911707']
['6091.3145'],['4625485.5'],['0.021769674']
['6515.8306'],['4269289.0'],['0.020440558']
['6667.8325'],['4266308.5'],['0.020912211']
['6793.019'],['4159612.5'],['0.020865688']
['5790.7627'],['4046646.2'],['0.019504152']
['6160.4897'],['3825875.0'],['0.02000368']
['6209.674'],['4155137.0'],['0.021324595']
['6202.4'],['4139872.5'],['0.020296251']
['6409.679'],['3857135.8'],['0.019605262']
['6164.2114'],['4556430.5'],['0.022158716']
['6447.5034'],['4111148.0'],['0.02063094']
['5518.572'],['3828505.8'],['0.01965559']
['5842.9775'],['3795990.5'],['0.019705767']
['6316.6904'],['3776805.8'],['0.02005281']
['6875.8745'],['3078100.0'],['0.016770571']
['6636.277'],['5225690.5'],['0.022201281']
['6356.3667'],['5225690.5'],['4134271.8']
