['57595.375'],['56990452.0'],['0.20729412']
['77205.95'],['62416176.0'],['0.17502658']
['58283.805'],['48086490.0'],['0.13872822']
['54531.266'],['61003776.0'],['0.16847987']
['59314.258'],['56688630.0'],['0.17232493']
['53438.953'],['48098364.0'],['0.13725996']
['56290.543'],['54955656.0'],['0.18418573']
['54698.367'],['60844310.0'],['0.23386495']
['60374.18'],['52775120.0'],['0.21026257']
['63441.746'],['66602544.0'],['0.25193754']
['63397.69'],['73759590.0'],['0.2468274']
['64213.95'],['63184984.0'],['0.23008032']
['63306.867'],['56334340.0'],['0.20246296']
['64309.004'],['58061376.0'],['0.20209432']
['67574.21'],['50929660.0'],['0.18449512']
['70656.74'],['48633496.0'],['0.18061008']
['68121.14'],['58922536.0'],['0.22188886']
['66548.664'],['59546904.0'],['0.20896243']
['67297.28'],['50751260.0'],['0.18294574']
['67659.38'],['51633430.0'],['0.18857116']
['69274.72'],['53385092.0'],['0.19464216']
['65977.53'],['53128904.0'],['0.18780538']
['64219.332'],['49700324.0'],['0.17160675']
['64343.96'],['49700324.0'],['46067416.0']
