['3086.3745'],['657910.8'],['0.009958728']
['2066.6387'],['246791.38'],['0.007950529']
['1090.5325'],['631947.94'],['0.009891836']
['2890.6572'],['611241.56'],['0.009859768']
['3201.4006'],['648936.25'],['0.009834604']
['2695.8875'],['659354.06'],['0.009634047']
['3685.784'],['372320.8'],['0.00851908']
['1735.4968'],['598202.0'],['0.009341256']
['3109.6763'],['688457.2'],['0.009739136']
['3239.743'],['487467.62'],['0.009103346']
['2850.437'],['503239.2'],['0.008755839']
['1381.3102'],['288769.28'],['0.008251511']
['1405.5619'],['504896.72'],['0.009228722']
['3039.6904'],['680108.1'],['0.00977446']
['2841.097'],['691681.25'],['0.009931414']
['3017.4282'],['524683.4'],['0.009058549']
['2647.1316'],['512893.2'],['0.0093051195']
['3071.3682'],['359337.53'],['0.008389305']
['1482.8981'],['369768.75'],['0.008455174']
['1522.2037'],['658934.8'],['0.009531098']
['2794.4558'],['648649.94'],['0.009634047']
['2930.4653'],['641847.3'],['0.009441782']
['3137.8743'],['669328.3'],['0.009881877']
['2484.256'],['669328.3'],['679760.3']
