['4457.059'],['1831834.6'],['0.014992234']
['6388.608'],['1451635.6'],['0.01313715']
['4260.0073'],['1574885.0'],['0.014224299']
['4389.482'],['2636926.2'],['0.016547298']
['4788.9688'],['1358058.8'],['0.014552019']
['4239.0234'],['1287746.9'],['0.013346713']
['4078.5881'],['1533612.9'],['0.013548524']
['4139.9614'],['1256461.9'],['0.012460593']
['4286.1406'],['1057009.8'],['0.011968308']
['4095.0684'],['1208613.4'],['0.01230024']
['4326.7393'],['986327.9'],['0.010383549']
['4061.8767'],['1543977.6'],['0.014445891']
['4120.7803'],['943396.1'],['0.010177815']
['4014.231'],['998948.3'],['0.0110710785']
['4137.7754'],['1114441.0'],['0.011796649']
['4185.182'],['1115014.0'],['0.011350559']
['3968.6099'],['1025770.0'],['0.011165237']
['4245.365'],['1194287.5'],['0.012460593']
['3937.2812'],['957924.6'],['0.00996787']
['4004.5684'],['1276082.5'],['0.011621137']
['3869.7073'],['986099.56'],['0.010585115']
['3977.5342'],['1155277.1'],['0.011968308']
['4088.2808'],['1148907.4'],['0.012136158']
['4089.0078'],['1148907.4'],['1701000.9']
