['12560.023'],['10632230.0'],['0.06325997']
['18095.893'],['8143076.5'],['0.0442392']
['12955.253'],['7200226.5'],['0.037823215']
['14241.97'],['10558756.0'],['0.055790193']
['13652.426'],['10577884.0'],['0.053031307']
['14313.193'],['7382030.0'],['0.039929066']
['13765.668'],['8316126.0'],['0.042182405']
['13844.303'],['8227709.0'],['0.038608428']
['13521.297'],['6721012.0'],['0.03775107']
['13530.515'],['9888806.0'],['0.047558594']
['14221.205'],['7346076.5'],['0.04275586']
['13873.972'],['9424876.0'],['0.051189285']
['13533.281'],['6987240.5'],['0.04060628']
['13815.063'],['7909935.0'],['0.04256576']
['13974.198'],['7702243.5'],['0.046957064']
['13362.818'],['7113392.0'],['0.043132905']
['13159.857'],['8403506.0'],['0.044178713']
['13862.563'],['7890856.5'],['0.041859705']
['13758.803'],['7693537.5'],['0.043132905']
['12664.079'],['5502115.5'],['0.02995431']
['13114.181'],['6487041.0'],['0.03522149']
['12753.233'],['6987649.0'],['0.036355995']
['12978.67'],['6709104.5'],['0.037242495']
['14232.041'],['6709104.5'],['6271580.0']
