['4239.0664'],['1986932.4'],['0.014076709']
['4474.09'],['1182112.1'],['0.013960142']
['4617.3657'],['956012.5'],['0.013523464']
['4654.3413'],['1032195.1'],['0.01344687']
['4620.051'],['902128.2'],['0.013406777']
['4127.5986'],['1006896.75'],['0.013693788']
['4417.088'],['1015986.2'],['0.013559955']
['4393.1343'],['1227207.2'],['0.013781316']
['4245.515'],['1094783.2'],['0.01375337']
['4498.9097'],['1157613.0'],['0.013891735']
['4113.6777'],['895185.8'],['0.013504767']
['4125.327'],['1000974.25'],['0.013645885']
['4315.5977'],['1192739.1'],['0.013794825']
['4428.903'],['1105055.1'],['0.013857727']
['4464.798'],['1219795.6'],['0.013845767']
['4607.6924'],['1176772.9'],['0.013984746']
['4369.9443'],['1068118.0'],['0.013808026']
['4690.6177'],['1050065.0'],['0.013709144']
['4507.8926'],['1381085.6'],['0.013902447']
['4316.9883'],['1086122.1'],['0.01375337']
['4354.1743'],['1265347.0'],['0.013992317']
['4439.3306'],['1115310.4'],['0.013724193']
['4381.271'],['1359652.4'],['0.014070355']
['4577.796'],['1359652.4'],['1169308.0']
