['28238.137'],['12856889.0'],['0.04073033']
['31323.225'],['12152574.0'],['0.038515624']
['24362.219'],['9326229.0'],['0.029850075']
['22853.451'],['11258149.0'],['0.034496486']
['23456.11'],['13109034.0'],['0.043834694']
['28394.852'],['11695437.0'],['0.03775117']
['25652.424'],['13976672.0'],['0.048113']
['24658.941'],['12695986.0'],['0.04093179']
['25919.6'],['12761765.0'],['0.038073003']
['25735.611'],['11004105.0'],['0.035901923']
['27810.918'],['12096602.0'],['0.03674587']
['24644.557'],['11926820.0'],['0.03610282']
['21832.467'],['13964324.0'],['0.04101238']
['27468.314'],['13309385.0'],['0.04028719']
['27590.322'],['13350712.0'],['0.039763596']
['28137.602'],['12968480.0'],['0.038515624']
['27058.643'],['14430734.0'],['0.04048861']
['29127.906'],['19412452.0'],['0.052877974']
['30414.715'],['14037118.0'],['0.04105268']
['25922.27'],['12261439.0'],['0.035259258']
['26100.9'],['13276590.0'],['0.03803277']
['27130.316'],['13475723.0'],['0.039642792']
['30015.125'],['13457450.0'],['0.03843514']
['27599.346'],['13457450.0'],['13912767.0']
