['34962.28'],['45182812.0'],['0.14487346']
['40923.773'],['35702508.0'],['0.10709074']
['26802.135'],['31239768.0'],['0.09337703']
['30090.436'],['26310406.0'],['0.08577144']
['27883.49'],['28836908.0'],['0.089157805']
['27933.906'],['33928984.0'],['0.10036974']
['29917.324'],['36737950.0'],['0.10418019']
['28230.914'],['30228106.0'],['0.093169436']
['28170.625'],['35049212.0'],['0.112081']
['29550.291'],['32200852.0'],['0.10085463']
['29885.926'],['40497156.0'],['0.1108334']
['26728.174'],['34535452.0'],['0.096491694']
['27143.87'],['32147044.0'],['0.09399984']
['28500.79'],['30731868.0'],['0.090471596']
['27922.203'],['33702268.0'],['0.10023121']
['30077.879'],['35023930.0'],['0.10064682']
['27962.715'],['31227934.0'],['0.096491694']
['28572.736'],['28235002.0'],['0.088673875']
['26829.191'],['34182990.0'],['0.096560925']
['25777.633'],['28648910.0'],['0.08971094']
['27770.037'],['24512048.0'],['0.08204298']
['25225.451'],['26219988.0'],['0.0845282']
['28799.305'],['31416764.0'],['0.09905377']
['30604.057'],['31416764.0'],['27403342.0']
