['4276.358'],['1249427.8'],['0.012066476']
['2592.9316'],['1318811.4'],['0.011984505']
['3708.23'],['1130777.8'],['0.010815646']
['5526.5835'],['1402680.2'],['0.013921525']
['4814.89'],['1380990.9'],['0.01423703']
['4368.99'],['1333784.2'],['0.014208444']
['4035.0247'],['1415896.5'],['0.014539551']
['3880.2664'],['1447742.4'],['0.014216708']
['3848.874'],['1346618.0'],['0.014535507']
['4504.7686'],['1348214.1'],['0.014315114']
['4343.5713'],['677061.75'],['0.010815646']
['5631.3237'],['1350741.5'],['0.013069863']
['2844.7131'],['1400100.9'],['0.01452229']
['4683.5435'],['1387407.4'],['0.01446762']
['4329.424'],['1421343.6'],['0.01446762']
['4080.6409'],['1389539.9'],['0.014529513']
['3998.2131'],['1352702.5'],['0.013972293']
['3958.7896'],['1358741.5'],['0.013672341']
['2535.8518'],['1341632.0'],['0.012226269']
['2303.6497'],['1422995.4'],['0.013389158']
['4978.3887'],['1414714.1'],['0.014540274']
['4471.37'],['1375915.9'],['0.013488673']
['4322.129'],['1442632.9'],['0.014502913']
['4085.2485'],['1442632.9'],['1435418.0']
