['5163.638'],['67671910.0'],['0.16710764']
['29671.623'],['79269770.0'],['0.19019087']
['18591.05'],['79992010.0'],['0.19152339']
['20682.355'],['76160824.0'],['0.19249949']
['22737.744'],['77027600.0'],['0.19904314']
['21720.96'],['75680200.0'],['0.19657189']
['23825.377'],['88819190.0'],['0.21782568']
['21831.55'],['101679650.0'],['0.23736599']
['23559.078'],['95399010.0'],['0.23566765']
['18847.646'],['104369180.0'],['0.23541264']
['19127.549'],['88778664.0'],['0.2184314']
['17216.309'],['84646520.0'],['0.21400976']
['20268.01'],['75098370.0'],['0.18475512']
['21158.99'],['80998440.0'],['0.19303155']
['19688.934'],['69109060.0'],['0.17515524']
['22705.35'],['80510984.0'],['0.17929243']
['20529.482'],['71522610.0'],['0.16982663']
['17815.191'],['68949736.0'],['0.14355454']
['16879.707'],['56838292.0'],['0.122087985']
['14935.198'],['24603430.0'],['0.059336398']
['8529.713'],['26811242.0'],['0.05815626']
['9214.43'],['20154726.0'],['0.04650501']
['7898.142'],['22245822.0'],['0.05697524']
['6761.906'],['22245822.0'],['26204164.0']
