['7781.5776'],['3400066.2'],['0.0152782975']
['11410.688'],['2540380.8'],['0.013781514']
['9936.965'],['1767429.1'],['0.01228903']
['5505.454'],['1631263.4'],['0.012135887']
['5083.102'],['2009485.9'],['0.013285483']
['6584.54'],['2094867.2'],['0.01325434']
['6835.685'],['2982685.5'],['0.013915703']
['7976.747'],['2353274.5'],['0.013437883']
['8493.636'],['3746767.0'],['0.015419491']
['9519.208'],['3214732.0'],['0.014553416']
['9747.615'],['2781598.8'],['0.014734934']
['9540.194'],['2437555.8'],['0.013698488']
['9689.253'],['3219050.2'],['0.014401756']
['7880.423'],['3217882.0'],['0.014467894']
['9245.529'],['3630335.2'],['0.015222186']
['8405.456'],['2887546.8'],['0.014119712']
['8572.885'],['3525906.2'],['0.014901744']
['8718.8955'],['3198893.8'],['0.014901744']
['9526.03'],['3636581.0'],['0.015499612']
['10333.702'],['2100432.5'],['0.013835813']
['7684.655'],['2603035.0'],['0.014595049']
['7990.0107'],['3106745.0'],['0.014511032']
['8011.5503'],['2158331.8'],['0.013555862']
['7726.468'],['2158331.8'],['2604399.0']
