['2724.5571'],['1010284.44'],['0.010144716']
['3358.3845'],['658281.4'],['0.008973492']
['3286.6208'],['1889644.5'],['0.013050679']
['3176.8438'],['592022.8'],['0.010005131']
['3119.5564'],['448028.1'],['0.008176304']
['3489.68'],['428742.5'],['0.008501354']
['3698.92'],['510818.84'],['0.008339867']
['3303.761'],['306835.25'],['0.008010649']
['2957.2595'],['579053.0'],['0.0086607775']
['2817.9202'],['446787.12'],['0.008501354']
['3151.0342'],['1086950.4'],['0.01055209']
['3497.6267'],['501154.16'],['0.008176304']
['3215.44'],['661248.5'],['0.008973492']
['3317.5984'],['748189.4'],['0.008973492']
['3126.0647'],['774632.8'],['0.009574804']
['2912.2131'],['544573.4'],['0.0086607775']
['2827.7837'],['760304.5'],['0.00927813']
['2926.5437'],['395970.8'],['0.007842887']
['3174.0825'],['756163.6'],['0.008501354']
['3252.0012'],['371460.03'],['0.007842887']
['2548.4646'],['429487.97'],['0.007842887']
['2643.9905'],['507637.62'],['0.008176304']
['2771.4106'],['407593.25'],['0.007673003']
['2744.388'],['407593.25'],['376518.84']
