['71783.2'],['36347308.0'],['0.18652566']
['80285.734'],['28675088.0'],['0.14416099']
['62953.406'],['26879908.0'],['0.12803432']
['65157.99'],['26560106.0'],['0.1259862']
['63138.52'],['24885640.0'],['0.12283927']
['63423.062'],['26364946.0'],['0.13196808']
['61341.812'],['26846268.0'],['0.13481964']
['62573.773'],['30481204.0'],['0.14309457']
['60744.79'],['28395610.0'],['0.13941477']
['61131.72'],['25978618.0'],['0.13622396']
['60910.227'],['29018384.0'],['0.15515459']
['61787.83'],['27250690.0'],['0.13892992']
['61926.355'],['27751550.0'],['0.13764778']
['60135.05'],['27442840.0'],['0.13722385']
['60572.7'],['26817524.0'],['0.13507822']
['59462.363'],['25026860.0'],['0.12832375']
['63130.43'],['27098654.0'],['0.13876879']
['64736.523'],['28882654.0'],['0.14472635']
['67414.01'],['26381754.0'],['0.13211878']
['64796.793'],['29893206.0'],['0.13643366']
['63267.37'],['28157312.0'],['0.13664378']
['66189.02'],['31052132.0'],['0.15036029']
['67379.62'],['27058144.0'],['0.13564949']
['60699.418'],['27058144.0'],['33600230.0']
