['18890.852'],['12340879.0'],['0.045960307']
['19288.533'],['10966630.0'],['0.042546634']
['19283.268'],['7013071.0'],['0.029921444']
['13842.65'],['6684760.5'],['0.029055832']
['13405.426'],['6768852.0'],['0.030662294']
['15064.276'],['7590067.0'],['0.03300148']
['14490.423'],['6961858.0'],['0.03244842']
['12910.312'],['8408025.0'],['0.034779426']
['17473.541'],['8300558.5'],['0.03471822']
['17855.094'],['6715279.0'],['0.028746355']
['15324.939'],['6980633.0'],['0.031217262']
['16553.725'],['7895596.5'],['0.034412097']
['19296.209'],['9918133.0'],['0.039770927']
['17244.635'],['8519830.0'],['0.034350846']
['18608.006'],['9529211.0'],['0.040013015']
['14574.661'],['9727498.0'],['0.047091633']
['17682.424'],['8334473.5'],['0.035818662']
['17641.488'],['9975389.0'],['0.040194493']
['18892.482'],['8312675.0'],['0.03416706']
['15494.992'],['8853865.0'],['0.035757594']
['17515.707'],['11056283.0'],['0.04440682']
['18723.111'],['8310084.5'],['0.03587972']
['16847.99'],['8399449.0'],['0.033369858']
['15089.787'],['8399449.0'],['9463911.0']
