['12793.247'],['22024300.0'],['0.074137986']
['25508.736'],['33873156.0'],['0.12558101']
['30837.459'],['24889110.0'],['0.08561744']
['25958.588'],['24332390.0'],['0.08121014']
['20405.998'],['27918496.0'],['0.094207086']
['22027.316'],['31793124.0'],['0.10052649']
['21168.361'],['26821712.0'],['0.086986564']
['23158.38'],['26850248.0'],['0.08855008']
['21668.506'],['23800120.0'],['0.081994385']
['21120.002'],['23616970.0'],['0.0654608']
['18856.781'],['23211260.0'],['0.05426621']
['21454.492'],['20940654.0'],['0.051582936']
['19822.738'],['17340220.0'],['0.0474026']
['18544.742'],['18667260.0'],['0.05744221']
['17517.592'],['26517520.0'],['0.07039548']
['18912.24'],['20314038.0'],['0.059424877']
['17954.988'],['14786176.0'],['0.041117847']
['15419.892'],['12041061.0'],['0.037418988']
['16672.916'],['17514906.0'],['0.052974664']
['16806.967'],['13385310.0'],['0.034415737']
['15622.705'],['13510100.0'],['0.037118834']
['16197.131'],['14003134.0'],['0.03881923']
['16089.823'],['13420611.0'],['0.032010473']
['16807.959'],['13420611.0'],['14705864.0']
