['12720.094'],['18338838.0'],['0.06721675']
['27714.418'],['18321766.0'],['0.087090515']
['20876.527'],['16881648.0'],['0.08250829']
['20374.852'],['12874609.0'],['0.06976899']
['19929.643'],['15165215.0'],['0.06995554']
['21578.904'],['16041748.0'],['0.057936333']
['20565.709'],['15096365.0'],['0.059997134']
['20727.338'],['9291275.0'],['0.03674955']
['20363.904'],['19527662.0'],['0.067694135']
['19009.115'],['12566558.0'],['0.04628755']
['18978.367'],['10915755.0'],['0.044684093']
['19187.91'],['12967307.0'],['0.049216148']
['17387.016'],['12583773.0'],['0.04479925']
['18426.268'],['10818904.0'],['0.040948633']
['18697.412'],['10023202.0'],['0.039163627']
['19273.604'],['12117571.0'],['0.044106904']
['18781.986'],['15017396.0'],['0.04832183']
['19726.525'],['12832239.0'],['0.038323145']
['18836.611'],['12448327.0'],['0.038323145']
['17209.592'],['12597494.0'],['0.040593375']
['16541.031'],['15595709.0'],['0.047534365']
['20177.91'],['11346733.0'],['0.03796147']
['21056.656'],['12355701.0'],['0.03856377']
['21090.445'],['12355701.0'],['10000771.0']
