['4339.3813'],['4163223.2'],['0.026463795']
['5552.0737'],['2300935.5'],['0.0137614235']
['2089.01'],['2719137.2'],['0.015865361']
['2675.6814'],['2126145.5'],['0.012676423']
['2628.8994'],['2141262.5'],['0.01301541']
['1825.7965'],['2929462.8'],['0.015457993']
['2359.0176'],['2929211.5'],['0.015865361']
['3020.2334'],['2918234.2'],['0.017495425']
['5426.832'],['4067230.2'],['0.02007761']
['5575.8936'],['5795933.0'],['0.026871022']
['5026.787'],['4655374.0'],['0.022456285']
['5345.718'],['5270380.5'],['0.02632804']
['4925.5557'],['4776480.5'],['0.02585282']
['4456.1216'],['5064573.0'],['0.028838057']
['4954.6'],['4828929.0'],['0.025173787']
['5373.047'],['5166782.5'],['0.027006745']
['5225.8525'],['3878222.8'],['0.022252414']
['5003.8965'],['5783526.5'],['0.028092198']
['5366.876'],['8589790.0'],['0.03654111']
['6345.938'],['7005375.5'],['0.030328684']
['5874.2114'],['5771976.0'],['0.028499074']
['5351.007'],['5832551.5'],['0.028905848']
['5001.255'],['3732706.5'],['0.019941684']
['4804.1387'],['3732706.5'],['4760502.5']
