['17949.992'],['19456728.0'],['0.09460154']
['22744.49'],['11085641.0'],['0.05730103']
['12013.292'],['15452074.0'],['0.09376836']
['18844.033'],['12616094.0'],['0.072483055']
['17714.977'],['14558361.0'],['0.08400096']
['20161.2'],['14307538.0'],['0.08844326']
['20404.018'],['15524123.0'],['0.091757685']
['17301.28'],['13792823.0'],['0.07839519']
['18852.209'],['13238212.0'],['0.07187864']
['19665.22'],['11763636.0'],['0.0612301']
['20354.941'],['11713130.0'],['0.05944046']
['15586.005'],['9810310.0'],['0.04416915']
['14621.036'],['11528180.0'],['0.053281467']
['20914.88'],['14045003.0'],['0.074356325']
['21115.459'],['13657322.0'],['0.07050986']
['21622.11'],['13784942.0'],['0.069513656']
['22569.504'],['11679104.0'],['0.051494226']
['23015.533'],['10990864.0'],['0.05260268']
['23205.746'],['11587131.0'],['0.056803554']
['21542.516'],['11791111.0'],['0.06050026']
['23321.434'],['11336444.0'],['0.052091923']
['23708.195'],['12293666.0'],['0.06427699']
['23715.096'],['11973975.0'],['0.05688656']
['23517.71'],['11973975.0'],['12367544.0']
