['24097.441'],['6673098.0'],['0.024501463']
['28473.23'],['5959017.0'],['0.028848749']
['24575.764'],['5750238.0'],['0.029418005']
['22041.562'],['5880335.0'],['0.029039735']
['22510.41'],['5815668.5'],['0.029189885']
['21913.162'],['5935896.5'],['0.02887186']
['22163.543'],['5948994.0'],['0.028841034']
['23893.979'],['5651824.5'],['0.029555062']
['21873.322'],['5676308.0'],['0.029633457']
['21315.547'],['5936432.5'],['0.028902596']
['21674.53'],['5845641.5'],['0.029062407']
['24284.402'],['5999171.0'],['0.028511634']
['22871.037'],['5775741.0'],['0.029204769']
['22342.75'],['6005992.0'],['0.028933236']
['23665.344'],['5847296.0'],['0.029197332']
['22784.941'],['5877839.5'],['0.028879555']
['23123.629'],['5873041.5'],['0.028779093']
['22890.664'],['6077371.0'],['0.027964437']
['25210.332'],['5767338.5'],['0.029212205']
['23726.457'],['5765476.5'],['0.029366985']
['22991.086'],['5774184.0'],['0.029323025']
['21567.092'],['5664853.5'],['0.029512009']
['22322.498'],['5718020.5'],['0.0294904']
['21415.086'],['5718020.5'],['5992974.0']
