['1743.6538'],['44773276.0'],['0.09997574']
['18953.098'],['35696756.0'],['0.07129931']
['17240.146'],['44855844.0'],['0.08400511']
['19703.63'],['45755320.0'],['0.08629094']
['22148.64'],['43763052.0'],['0.08600321']
['20158.03'],['50018304.0'],['0.09535742']
['19473.477'],['49292892.0'],['0.08882937']
['21842.703'],['39158364.0'],['0.07638017']
['21196.756'],['44109324.0'],['0.08595496']
['21357.074'],['39379668.0'],['0.08164296']
['20360.045'],['36236630.0'],['0.076444134']
['17941.92'],['40315384.0'],['0.0763161']
['21353.21'],['38936664.0'],['0.08068307']
['18947.293'],['46190740.0'],['0.093516134']
['18710.266'],['34492504.0'],['0.080222085']
['17085.254'],['38373710.0'],['0.08379755']
['20873.158'],['37113910.0'],['0.08033788']
['21404.39'],['36163956.0'],['0.07862193']
['12570.907'],['25707484.0'],['0.05928235']
['7431.1797'],['21675114.0'],['0.049311437']
['5489.123'],['13229623.0'],['0.0366009']
['3571.356'],['2070512.8'],['0.014370501']
['1676.911'],['1856238.6'],['0.017398534']
['721.71027'],['1856238.6'],['3909177.2']
