['3467.494'],['1580531.4'],['0.0137413945']
['6737.495'],['932799.75'],['0.011388024']
['2419.3174'],['1147673.0'],['0.012036196']
['3308.7734'],['1216014.8'],['0.012298938']
['3770.8801'],['1257779.8'],['0.012381762']
['3572.773'],['1200481.2'],['0.012381762']
['3623.4255'],['1046399.06'],['0.011650707']
['2936.5623'],['1277180.5'],['0.012578879']
['4160.817'],['1148357.4'],['0.012256649']
['3413.6824'],['1237574.8'],['0.012422311']
['4078.1016'],['991247.4'],['0.011701188']
['3501.8481'],['954372.06'],['0.01127803']
['2670.9937'],['1101502.9'],['0.012126204']
['3971.468'],['1208842.9'],['0.012298938']
['3972.2732'],['1201689.4'],['0.012340641']
['3657.356'],['1138881.5'],['0.012298938']
['4612.994'],['1251156.8'],['0.012616644']
['4238.225'],['1032716.4'],['0.012036196']
['3296.0247'],['951636.25'],['0.0114951795']
['2834.826'],['910069.2'],['0.011388024']
['3424.6313'],['1394246.4'],['0.01276237']
['4660.1025'],['1312512.0'],['0.01293294']
['3615.136'],['1137900.0'],['0.012256649']
['4111.5757'],['1137900.0'],['1311491.2']
