['22050.377'],['11622917.0'],['0.06337588']
['20673.994'],['12972022.0'],['0.07013409']
['19781.746'],['12928572.0'],['0.06867659']
['21255.441'],['13066970.0'],['0.0667216']
['22944.557'],['13023072.0'],['0.06842713']
['21836.678'],['12078568.0'],['0.063095026']
['21869.375'],['13103517.0'],['0.07090355']
['19152.645'],['12344442.0'],['0.06259902']
['22737.178'],['12575048.0'],['0.06544001']
['22261.111'],['12664752.0'],['0.06380483']
['21952.1'],['11714542.0'],['0.06563508']
['20850.785'],['12684331.0'],['0.06472463']
['19538.48'],['12695158.0'],['0.06472463']
['22239.55'],['12953983.0'],['0.06747118']
['22879.848'],['13004279.0'],['0.06465381']
['20472.492'],['12764354.0'],['0.07118507']
['21474.688'],['13102649.0'],['0.07017193']
['20244.596'],['11785807.0'],['0.06365059']
['20327.656'],['12576636.0'],['0.0685327']
['17862.467'],['12284632.0'],['0.06510574']
['20519.707'],['11834741.0'],['0.05798281']
['18328.244'],['10241259.0'],['0.054507412']
['21316.28'],['10056851.0'],['0.05040281']
['22485.045'],['10056851.0'],['11191259.0']
