['14425.102'],['143087630.0'],['0.28581813']
['58099.266'],['166632100.0'],['0.35167915']
['45848.973'],['228849580.0'],['0.49675778']
['68107.805'],['205784640.0'],['0.43661112']
['74991.85'],['202028660.0'],['0.43337294']
['71592.49'],['188381000.0'],['0.38138038']
['67875.336'],['185379500.0'],['0.3696148']
['48545.613'],['104697176.0'],['0.20734233']
['47971.926'],['68866780.0'],['0.14663765']
['44192.28'],['62183104.0'],['0.1360058']
['39887.51'],['30802176.0'],['0.08590811']
['20113.19'],['11005702.0'],['0.038016446']
['6977.082'],['8139580.0'],['0.034770645']
['14369.006'],['7885084.0'],['0.034293443']
['13406.362'],['5604866.5'],['0.028283373']
['9573.229'],['4458228.0'],['0.024374753']
['9897.828'],['2909492.8'],['0.021992495']
['6506.143'],['2024015.1'],['0.018753914']
['5604.7803'],['2613467.8'],['0.019706283']
['4858.074'],['3947648.5'],['0.022850016']
['5680.2075'],['3763496.0'],['0.021230344']
['5994.033'],['2989230.2'],['0.021992495']
['8757.27'],['2360287.0'],['0.018849146']
['6473.5786'],['2360287.0'],['7879515.0']
