['8054.1675'],['1899243.8'],['0.014959015']
['6039.9336'],['1885183.4'],['0.014528299']
['5784.08'],['1924570.5'],['0.016060121']
['7134.4614'],['1924591.1'],['0.015691206']
['7740.267'],['1916128.8'],['0.016220858']
['8085.408'],['1922492.4'],['0.01564739']
['8189.217'],['1921051.8'],['0.014871072']
['6592.495'],['1913082.1'],['0.01654551']
['8170.8755'],['1922994.1'],['0.015734054']
['7644.158'],['1916165.1'],['0.0153133']
['7853.3296'],['1859409.1'],['0.014117133']
['6168.6323'],['1925068.1'],['0.01520888']
['5052.71'],['1923756.8'],['0.015895925']
['7867.2217'],['1828789.5'],['0.016750744']
['8001.7285'],['1920321.4'],['0.016159266']
['7572.2827'],['1923079.8'],['0.015625123']
['7633.784'],['1851238.0'],['0.016723745']
['8041.89'],['1917508.2'],['0.0153133']
['6641.2754'],['1853499.6'],['0.014188407']
['5560.3154'],['1914800.8'],['0.01634649']
['7362.4717'],['1925058.4'],['0.015989458']
['7412.0415'],['1916709.2'],['0.015734054']
['7444.102'],['1901884.0'],['0.01674888']
['7692.727'],['1901884.0'],['1922568.0']
