['36056.836'],['59627090.0'],['0.17867513']
['62795.594'],['82699944.0'],['0.23699437']
['75336.13'],['85243340.0'],['0.23050371']
['63502.92'],['76585650.0'],['0.23291586']
['59699.402'],['67360616.0'],['0.21749449']
['57966.855'],['73044870.0'],['0.21536836']
['54452.57'],['80538240.0'],['0.23492381']
['63587.633'],['68072110.0'],['0.19314821']
['56066.566'],['62686708.0'],['0.19024588']
['56809.37'],['59770544.0'],['0.19015755']
['54746.695'],['48401030.0'],['0.15781818']
['54998.457'],['44134084.0'],['0.1452526']
['54026.363'],['40447216.0'],['0.1319092']
['54628.246'],['51794920.0'],['0.15973336']
['54391.39'],['45259610.0'],['0.13343392']
['54868.125'],['46112816.0'],['0.13535796']
['54653.902'],['44246348.0'],['0.12472703']
['55364.887'],['47214708.0'],['0.12945916']
['52509.746'],['53712730.0'],['0.15647231']
['49413.266'],['46254716.0'],['0.13343392']
['54938.23'],['41395570.0'],['0.12524371']
['50514.492'],['42739680.0'],['0.124520205']
['50486.996'],['42389290.0'],['0.12244699']
['45955.742'],['42389290.0'],['35775788.0']
