['18995.03'],['19172982.0'],['0.062350053']
['20723.797'],['9876443.0'],['0.035143074']
['19971.703'],['8638317.0'],['0.032750215']
['18928.92'],['11085360.0'],['0.038775504']
['18985.242'],['8062309.0'],['0.031193295']
['18665.355'],['8128984.0'],['0.03069907']
['18154.451'],['9050980.0'],['0.031193295']
['19164.197'],['9979105.0'],['0.03311715']
['18306.545'],['8482929.0'],['0.03082274']
['17957.68'],['13100435.0'],['0.036988072']
['18892.344'],['10241824.0'],['0.0344971']
['19889.195'],['9316582.0'],['0.032750215']
['19533.195'],['8448327.0'],['0.03069907']
['18913.164'],['7922310.5'],['0.029914025']
['18170.975'],['8895320.0'],['0.031563155']
['18672.816'],['9098894.0'],['0.031563155']
['17300.908'],['8640271.0'],['0.03242347']
['18280.473'],['8425468.0'],['0.031481024']
['20315.543'],['10926871.0'],['0.035062447']
['20358.227'],['8670374.0'],['0.03102869']
['18097.193'],['10052828.0'],['0.034294788']
['18502.684'],['10283392.0'],['0.03372717']
['18610.566'],['14620481.0'],['0.043072265']
['18738.56'],['14620481.0'],['11067036.0']
