['15102.102'],['13418104.0'],['0.03860939']
['19122.795'],['9084712.0'],['0.028839555']
['18679.893'],['7015443.0'],['0.023749655']
['14320.767'],['8586816.0'],['0.027077']
['14745.126'],['9902406.0'],['0.029671855']
['15313.346'],['7650903.0'],['0.026146922']
['15053.388'],['9819374.0'],['0.032265615']
['18583.277'],['8109829.5'],['0.026342712']
['15328.141'],['8006848.5'],['0.02648956']
['15013.519'],['9199380.0'],['0.028790597']
['15746.893'],['8761013.0'],['0.028790597']
['18500.158'],['8733795.0'],['0.02898644']
['17896.867'],['8677192.0'],['0.026979093']
['13746.202'],['8904914.0'],['0.028056182']
['15063.44'],['8912029.0'],['0.027762419']
['15420.845'],['8198785.0'],['0.026587462']
['15420.845'],['8003875.5'],['0.026930133']
['16687.512'],['9194838.0'],['0.02942707']
['18808.236'],['9747222.0'],['0.030846654']
['18353.666'],['9512567.0'],['0.028594753']
['13633.651'],['8742064.0'],['0.027419703']
['15150.032'],['8506028.0'],['0.027272828']
['16170.537'],['11111328.0'],['0.031874258']
['15853.45'],['11111328.0'],['10871991.0']
