['1319.0164'],['809949.3'],['0.012847921']
['2272.7065'],['823467.94'],['0.012751104']
['2378.7896'],['930991.3'],['0.012539531']
['2052.1714'],['812846.8'],['0.012851169']
['2136.1692'],['963440.06'],['0.012309179']
['2171.0059'],['761970.44'],['0.012845987']
['2117.4646'],['1029029.44'],['0.011891736']
['2273.8245'],['918794.06'],['0.012779345']
['2426.2075'],['860800.6'],['0.012557305']
['2298.2456'],['776444.75'],['0.01283954']
['2336.9492'],['913831.25'],['0.012539531']
['2327.106'],['767473.5'],['0.012770781']
['2336.2883'],['765850.0'],['0.0128156515']
['2230.1917'],['814275.56'],['0.012849947']
['2323.9385'],['829397.75'],['0.012836236']
['2168.0513'],['774060.1'],['0.012751934']
['2370.1326'],['800525.8'],['0.012809397']
['2346.2432'],['930960.8'],['0.012729682']
['2307.6711'],['756091.9'],['0.012614019']
['2427.0325'],['819916.0'],['0.012851169']
['1778.2688'],['766529.4'],['0.012751934']
['1916.1361'],['789499.3'],['0.0128518855']
['1971.3682'],['887519.25'],['0.012802935']
['2074.502'],['887519.25'],['757446.44']
