['1959.8452'],['2672144.2'],['0.019282304']
['4784.3286'],['2119231.0'],['0.020633152']
['2293.9392'],['3033158.5'],['0.023844872']
['3278.7761'],['2399926.8'],['0.021120535']
['3084.9958'],['2744435.8'],['0.020183794']
['3539.4468'],['2871864.8'],['0.023032973']
['3421.6135'],['2394658.5'],['0.021186968']
['2788.2327'],['3565645.8'],['0.024240056']
['3825.2285'],['3341747.8'],['0.02278038']
['4053.4722'],['3494761.8'],['0.024276122']
['3787.7659'],['2738318.0'],['0.022403525']
['3305.9248'],['3495641.2'],['0.02318738']
['3325.1497'],['3588831.8'],['0.024007196']
['4166.3447'],['3337926.0'],['0.022824246']
['3800.2693'],['3240718.5'],['0.023072613']
['4097.9795'],['3194882.5'],['0.02290985']
['4373.878'],['3357366.5'],['0.024273189']
['4380.139'],['3546195.2'],['0.023295967']
['3514.6167'],['1984390.8'],['0.018929033']
['2875.904'],['2567177.5'],['0.017582646']
['3976.0916'],['3049402.0'],['0.020183794']
['3782.7598'],['3262981.0'],['0.020985287']
['4106.8555'],['2376711.2'],['0.019282304']
['3691.3713'],['2376711.2'],['3435221.8']
