['24823.412'],['19742658.0'],['0.0758178']
['29958.523'],['18398320.0'],['0.07003332']
['23437.938'],['18693288.0'],['0.077607036']
['21557.205'],['20483228.0'],['0.08344531']
['22118.76'],['15661504.0'],['0.0734847']
['22844.84'],['14237626.0'],['0.06944656']
['22267.428'],['16041769.0'],['0.07215999']
['24849.64'],['14108648.0'],['0.070009865']
['22579.652'],['15652105.0'],['0.06932908']
['23800.078'],['14012975.0'],['0.06746723']
['24187.379'],['14769726.0'],['0.0717638']
['24410.822'],['15612279.0'],['0.06949354']
['27435.48'],['14844251.0'],['0.066923186']
['23147.762'],['16102194.0'],['0.067821555']
['23581.193'],['14500134.0'],['0.06699419']
['22542.389'],['15206644.0'],['0.07427213']
['23713.412'],['15975488.0'],['0.072904386']
['23139.58'],['17760974.0'],['0.07701185']
['24169.613'],['17604214.0'],['0.07662203']
['25125.121'],['15853625.0'],['0.0721134']
['26169.6'],['15149995.0'],['0.07169382']
['25474.922'],['17868932.0'],['0.075380296']
['23059.951'],['14912611.0'],['0.07101665']
['24767.4'],['14912611.0'],['17941436.0']
