['5392.671'],['8171493.5'],['0.04157211']
['12197.568'],['9486172.0'],['0.0459581']
['7451.8057'],['6385397.0'],['0.02689428']
['8111.112'],['6291698.5'],['0.028059104']
['6782.593'],['3596554.0'],['0.022860035']
['5988.1543'],['7241032.5'],['0.031672586']
['8444.419'],['7110612.5'],['0.031527862']
['9022.716'],['7666698.0'],['0.02870612']
['8039.074'],['5309656.0'],['0.02497828']
['7042.209'],['8492872.0'],['0.03602381']
['6536.5176'],['7598185.0'],['0.032243673']
['9295.093'],['3591046.5'],['0.024437198']
['7943.226'],['5802336.5'],['0.028059104']
['8136.993'],['5548505.5'],['0.026809478']
['6819.1416'],['6186866.5'],['0.027231354']
['6905.4067'],['5635900.5'],['0.025599426']
['6530.652'],['4107045.0'],['0.023795724']
['6714.764'],['4468711.5'],['0.02577491']
['7230.0703'],['4577554.5'],['0.023610411']
['6586.633'],['7188137.0'],['0.030492662']
['7030.37'],['4072517.8'],['0.02267015']
['5699.064'],['6408176.0'],['0.028140714']
['7054.0312'],['4750189.5'],['0.025599426']
['5876.263'],['4750189.5'],['5783820.5']
