['5275.556'],['6322889.0'],['0.018636089']
['7143.335'],['2253211.5'],['0.012182908']
['5118.8003'],['1714053.6'],['0.011603086']
['5127.807'],['3282516.5'],['0.01414928']
['4555.104'],['2136592.5'],['0.01243055']
['4965.6377'],['1683166.9'],['0.011644593']
['5414.031'],['1736413.1'],['0.012224218']
['5183.1343'],['1579086.6'],['0.01147848']
['4875.6846'],['1601824.0'],['0.011436916']
['5137.5737'],['1429841.9'],['0.011270527']
['5010.514'],['2420759.0'],['0.012348059']
['5014.9756'],['1776362.4'],['0.011187248']
['5086.2065'],['1300691.1'],['0.011103915']
['5077.6045'],['1552906.8'],['0.011436916']
['5266.433'],['1923204.2'],['0.011561565']
['5179.362'],['1757171.8'],['0.011769031']
['5063.035'],['2997446.5'],['0.013864654']
['5196.724'],['2102971.5'],['0.012058893']
['5007.542'],['1392766.8'],['0.010686428']
['4848.547'],['1458472.4'],['0.011062226']
['4395.882'],['1474945.2'],['0.011395341']
['4726.5215'],['1946401.2'],['0.011727567']
['5170.691'],['2693285.8'],['0.012924274']
['5353.009'],['2693285.8'],['1722744.6']
