['30810.889'],['15105727.0'],['0.053388476']
['23846.963'],['5227025.0'],['0.024563119']
['13914.305'],['13328071.0'],['0.05104167']
['29129.408'],['16890552.0'],['0.06923856']
['33100.63'],['16822922.0'],['0.06757334']
['33320.066'],['15926359.0'],['0.061914995']
['33711.88'],['17049768.0'],['0.069542']
['24826.086'],['16829302.0'],['0.06255688']
['32577.945'],['16172962.0'],['0.060209792']
['34159.28'],['16928724.0'],['0.06353284']
['35541.98'],['15332833.0'],['0.057114493']
['23203.098'],['8729182.0'],['0.033723198']
['20586.375'],['17314654.0'],['0.066225216']
['37418.973'],['16412398.0'],['0.062460013']
['35074.984'],['16928292.0'],['0.0636219']
['33902.97'],['16681671.0'],['0.06196541']
['33254.883'],['15449783.0'],['0.05963986']
['31493.0'],['15480145.0'],['0.058872163']
['20883.953'],['8263309.5'],['0.032895908']
['16753.484'],['15748876.0'],['0.057049055']
['30544.691'],['15127499.0'],['0.060432788']
['32934.773'],['15970543.0'],['0.062015638']
['33014.152'],['17226954.0'],['0.06674045']
['33107.082'],['17226954.0'],['15915760.0']
