['3824.3518'],['2120818.0'],['0.013615252']
['3894.5293'],['2341892.0'],['0.015256147']
['3146.1526'],['2421932.0'],['0.014974966']
['4400.1196'],['2293749.2'],['0.015144869']
['4245.2666'],['2612246.5'],['0.01547399']
['4288.6006'],['2208238.5'],['0.014320627']
['3790.618'],['1811000.8'],['0.0129277585']
['3275.7917'],['3162806.2'],['0.016236603']
['4150.306'],['3297141.8'],['0.017168684']
['4012.4265'],['3372007.8'],['0.017044725']
['4691.0938'],['1955969.5'],['0.012784813']
['3017.661'],['2044749.6'],['0.013277128']
['3378.433'],['2354899.2'],['0.014683718']
['4962.5547'],['2363187.2'],['0.014504046']
['4583.6323'],['2116843.5'],['0.013681548']
['4196.428'],['2266321.8'],['0.014974966']
['4468.005'],['2784310.8'],['0.015685637']
['4292.689'],['1601221.6'],['0.01249336']
['2983.3306'],['1511017.2'],['0.012419329']
['3026.8865'],['2728961.0'],['0.01536585']
['4311.942'],['2424298.8'],['0.014974966']
['4833.6655'],['2179493.2'],['0.014006469']
['4425.4907'],['2133840.2'],['0.013615252']
['4184.623'],['2133840.2'],['2995362.2']
