['25474.42'],['27556250.0'],['0.057895243']
['28583.686'],['28869574.0'],['0.044057045']
['20741.879'],['32551184.0'],['0.049001127']
['24581.82'],['29914224.0'],['0.04707995']
['24388.94'],['33328968.0'],['0.05029351']
['24841.467'],['34118684.0'],['0.051496875']
['25677.11'],['26637060.0'],['0.04163087']
['20295.31'],['31767734.0'],['0.049650624']
['24664.85'],['32910170.0'],['0.04997289']
['24878.135'],['33116122.0'],['0.050101336']
['24637.664'],['27303552.0'],['0.042711012']
['20752.422'],['27671846.0'],['0.043422528']
['18769.006'],['33556700.0'],['0.050357435']
['25558.576'],['35426836.0'],['0.052430235']
['25869.135'],['33283730.0'],['0.050421298']
['25641.023'],['34269052.0'],['0.051559553']
['25792.87'],['32571406.0'],['0.05029351']
['26848.734'],['34849064.0'],['0.04906638']
['23087.13'],['25796758.0'],['0.040755596']
['20758.912'],['33048972.0'],['0.050866477']
['28664.002'],['31207910.0'],['0.048476756']
['26900.688'],['32942526.0'],['0.049131557']
['25823.668'],['32783538.0'],['0.051308442']
['27330.518'],['32783538.0'],['34060100.0']
