['18932.092'],['21935522.0'],['0.063784376']
['26614.564'],['12270866.0'],['0.046990603']
['22717.85'],['12533676.0'],['0.045580897']
['16943.09'],['11628427.0'],['0.043265227']
['18672.973'],['13581932.0'],['0.047691077']
['17372.963'],['13703925.0'],['0.050062317']
['20121.648'],['13007671.0'],['0.04528574']
['20152.312'],['14027317.0'],['0.048156437']
['19239.375'],['12055887.0'],['0.046052095']
['19689.777'],['14953925.0'],['0.04988997']
['21067.52'],['12167553.0'],['0.046110902']
['20898.344'],['17556936.0'],['0.05040647']
['19207.56'],['10201583.0'],['0.040615704']
['18617.133'],['13624972.0'],['0.04593442']
['18745.031'],['14286270.0'],['0.050635498']
['18538.578'],['16157362.0'],['0.051889353']
['20700.13'],['14455115.0'],['0.049544726']
['22028.256'],['14691527.0'],['0.049832474']
['21224.145'],['12654671.0'],['0.045580897']
['20708.408'],['13450126.0'],['0.046639267']
['18830.408'],['15859012.0'],['0.05057827']
['19736.664'],['12155082.0'],['0.04563987']
['18431.518'],['13673617.0'],['0.048562557']
['20560.97'],['13673617.0'],['16262861.0']
