['2468.1587'],['5731116.0'],['0.016317315']
['3043.6975'],['5224112.0'],['0.014423491']
['2420.7336'],['24486950.0'],['0.045234233']
['13738.074'],['41762910.0'],['0.071705945']
['16168.97'],['37028092.0'],['0.06467532']
['15298.125'],['43474810.0'],['0.07312457']
['13088.643'],['5751921.0'],['0.015507957']
['2536.4622'],['42584080.0'],['0.073001914']
['15917.502'],['39541190.0'],['0.06805006']
['13870.563'],['31382238.0'],['0.055473533']
['13253.278'],['5750354.5'],['0.015778122']
['2894.2803'],['5487405.5'],['0.016317315']
['3022.13'],['23823026.0'],['0.04439871']
['18273.75'],['30485700.0'],['0.052909598']
['11014.564'],['24646072.0'],['0.044322528']
['9553.043'],['32850000.0'],['0.05638785']
['11197.685'],['26297622.0'],['0.048308235']
['8842.183'],['5804981.5'],['0.015598055']
['2682.695'],['5227228.5'],['0.014423491']
['2374.1665'],['23895152.0'],['0.042636834']
['10410.274'],['17775734.0'],['0.035385456']
['9757.53'],['21490256.0'],['0.03991684']
['9291.701'],['19583608.0'],['0.036750205']
['10328.576'],['19583608.0'],['5224362.0']
