['62366.547'],['68166130.0'],['0.26606542']
['106848.61'],['148595360.0'],['0.65164554']
['132425.58'],['166592290.0'],['0.65954643']
['199360.98'],['154992850.0'],['0.61431026']
['185758.53'],['163751570.0'],['0.6376935']
['197428.58'],['155120660.0'],['0.59582925']
['186877.92'],['123747530.0'],['0.49942157']
['121766.81'],['162175470.0'],['0.69222516']
['187630.94'],['166839120.0'],['0.6925646']
['193940.31'],['142035380.0'],['0.5886976']
['186656.06'],['136919840.0'],['0.5409286']
['131464.48'],['136399000.0'],['0.60820454']
['125937.055'],['149184900.0'],['0.61955756']
['176358.06'],['157027840.0'],['0.62921125']
['186312.75'],['128629760.0'],['0.5290551']
['184429.98'],['114458190.0'],['0.45585695']
['187903.4'],['110926550.0'],['0.4368919']
['185932.6'],['93357416.0'],['0.319293']
['110896.88'],['109464920.0'],['0.45384085']
['87952.44'],['96278700.0'],['0.3799967']
['81248.34'],['89942776.0'],['0.32144028']
['74539.92'],['59595304.0'],['0.24419914']
['73583.52'],['67848560.0'],['0.26128945']
['73835.24'],['67848560.0'],['63681290.0']
