['8623.709'],['8607646.0'],['0.041505795']
['14917.425'],['8260245.5'],['0.04288798']
['12605.083'],['10220331.0'],['0.044889607']
['13578.702'],['10274628.0'],['0.04199499']
['11620.182'],['10061358.0'],['0.044275973']
['11239.474'],['10552149.0'],['0.045027707']
['11939.2705'],['9068045.0'],['0.04429768']
['12324.137'],['10302100.0'],['0.04254106']
['13482.158'],['9960499.0'],['0.045114096']
['13358.666'],['10491366.0'],['0.044945374']
['14959.74'],['10556939.0'],['0.045116536']
['13804.153'],['10254971.0'],['0.043112013']
['12341.446'],['10265327.0'],['0.041505795']
['10511.163'],['10017142.0'],['0.0415622']
['11536.347'],['10371109.0'],['0.041156873']
['13589.208'],['8967216.0'],['0.03497082']
['10483.073'],['7790195.0'],['0.034346286']
['10576.143'],['8644252.0'],['0.037430022']
['10564.495'],['8545699.0'],['0.03875068']
['11012.741'],['7908160.0'],['0.03586703']
['9420.111'],['9278947.0'],['0.0373427']
['9924.107'],['9845485.0'],['0.043272052']
['11619.183'],['7865060.0'],['0.038672306']
['10738.631'],['7865060.0'],['6946249.0']
