['1974.9708'],['1401636.1'],['0.010495682']
['2912.759'],['1313934.0'],['0.010064746']
['1802.777'],['1309124.4'],['0.009892094']
['1896.3407'],['1307546.5'],['0.010119054']
['1788.39'],['1325585.0'],['0.010222825']
['1831.5569'],['1406782.2'],['0.010171745']
['1640.4553'],['1523950.6'],['0.0107983']
['2081.2876'],['1314647.1'],['0.009951269']
['1863.3441'],['1336186.9'],['0.009861894']
['1702.1147'],['1297291.1'],['0.009921886']
['1470.6909'],['1268650.5'],['0.00967211']
['1501.7454'],['1311659.8'],['0.009921886']
['1374.6301'],['1281632.5'],['0.010036985']
['1686.5461'],['1303436.2'],['0.00973701']
['1399.676'],['1240892.4'],['0.009502658']
['1359.7264'],['1332903.9'],['0.010064746']
['1676.3682'],['1299065.2'],['0.010036985']
['1348.4019'],['1391448.9'],['0.010272298']
['1269.7843'],['1426400.4'],['0.010784805']
['1307.2937'],['1547125.1'],['0.0107983']
['1768.0122'],['1291129.6'],['0.010296433']
['1707.5044'],['1333945.1'],['0.010432848']
['1554.3298'],['1326684.1'],['0.010197487']
['1473.6761'],['1326684.1'],['1383463.8']
