['14310.497'],['20402812.0'],['0.05331778']
['31692.227'],['19993442.0'],['0.060227122']
['23999.885'],['15414480.0'],['0.062041856']
['25378.064'],['14584588.0'],['0.061302885']
['23522.97'],['17676922.0'],['0.062148407']
['22808.688'],['12533905.0'],['0.04992435']
['21650.432'],['16092809.0'],['0.060912598']
['22161.252'],['13197591.0'],['0.05465694']
['21409.922'],['15981242.0'],['0.061747275']
['22909.033'],['13334314.0'],['0.054744687']
['20725.365'],['7849216.5'],['0.03448457']
['20358.732'],['19320504.0'],['0.06229635']
['21111.01'],['17630824.0'],['0.06186997']
['21255.605'],['13296479.0'],['0.056845255']
['19138.701'],['13997950.0'],['0.058358576']
['20275.129'],['16692510.0'],['0.062069096']
['21569.578'],['19555800.0'],['0.062490113']
['19997.545'],['18561330.0'],['0.06263969']
['21271.924'],['12946035.0'],['0.055175617']
['20597.125'],['10204850.0'],['0.035196606']
['19950.504'],['13419872.0'],['0.049348608']
['20699.227'],['13426545.0'],['0.05177613']
['21325.984'],['11963412.0'],['0.042782392']
['20293.625'],['11963412.0'],['15380833.0']
