['4764.293'],['3002625.5'],['0.021347716']
['3417.5706'],['2647565.5'],['0.019969363']
['4024.701'],['2469253.0'],['0.019969363']
['4747.235'],['2337220.5'],['0.019997386']
['4131.6055'],['2888566.5'],['0.02008134']
['3550.855'],['2887721.8'],['0.020193016']
['3975.5605'],['2638318.2'],['0.019348161']
['3737.9727'],['2276650.5'],['0.01940501']
['3504.1182'],['3447226.0'],['0.023174394']
['3217.639'],['2643880.8'],['0.020304397']
['3940.8386'],['2763037.0'],['0.020109287']
['3932.5422'],['1768117.2'],['0.017755432']
['3719.2712'],['1779295.4'],['0.01784378']
['3184.737'],['1945043.8'],['0.01828296']
['3833.945'],['2951880.0'],['0.020553915']
['3781.415'],['1938474.6'],['0.018195463']
['3364.4727'],['2473950.2'],['0.019603383']
['3738.7212'],['2564446.2'],['0.01968812']
['3437.5142'],['1963792.0'],['0.018457444']
['3620.7617'],['2403987.0'],['0.019348161']
['3934.805'],['3336795.5'],['0.022232186']
['3085.6077'],['4000474.0'],['0.02358563']
['3389.5312'],['2356046.8'],['0.0195751']
['3541.2036'],['2356046.8'],['5985056.5']
