['127.45702'],['84871.32'],['0.0042946716']
['127.679886'],['84874.84'],['0.004299054']
['127.61303'],['84874.49'],['0.004299054']
['127.6576'],['84874.96'],['0.004299054']
['127.679886'],['84873.766'],['0.0042946716']
['127.63532'],['84829.5'],['0.0042946716']
['127.679886'],['84874.82'],['0.004299054']
['127.61303'],['84871.19'],['0.0042946716']
['127.61303'],['84874.805'],['0.0042946716']
['127.679886'],['84874.74'],['0.0042946716']
['127.679886'],['84862.21'],['0.004299054']
['127.6576'],['84874.96'],['0.004299054']
['127.63532'],['84873.16'],['0.0042946716']
['127.590744'],['84874.6'],['0.0042946716']
['127.63532'],['84873.87'],['0.0042946716']
['127.6576'],['84859.914'],['0.0042946716']
['127.63532'],['84874.91'],['0.0042946716']
['127.61303'],['84874.91'],['0.004299054']
['127.6576'],['84863.125'],['0.004299054']
['127.4793'],['84806.31'],['0.0042946716']
['127.590744'],['84873.97'],['0.0042946716']
['127.590744'],['84873.32'],['0.0042946716']
['127.4793'],['84859.77'],['0.0042946716']
['127.4793'],['84859.77'],['84849.18']
