['542.2629'],['471813.94'],['0.007955956']
['542.21515'],['471814.66'],['0.007958363']
['542.21515'],['471814.66'],['0.007958363']
['542.2575'],['471814.66'],['0.007958363']
['542.2363'],['471814.66'],['0.0079571605']
['542.2363'],['471814.5'],['0.0079571605']
['542.284'],['471814.84'],['0.007958363']
['542.2575'],['471813.62'],['0.007958363']
['542.35254'],['471813.62'],['0.007958363']
['542.2786'],['471810.12'],['0.0079571605']
['542.33673'],['471814.84'],['0.007958363']
['542.2681'],['471814.84'],['0.007958363']
['542.2681'],['471814.84'],['0.0079571605']
['542.2734'],['471582.47'],['0.0079571605']
['543.4366'],['471814.44'],['0.007958363']
['542.28925'],['471814.6'],['0.007958363']
['542.2575'],['471814.75'],['0.0079571605']
['542.29987'],['471814.34'],['0.007958363']
['542.2575'],['471814.34'],['0.0079595605']
['542.2575'],['471814.1'],['0.0079571605']
['542.2786'],['471814.75'],['0.007958363']
['542.2575'],['471814.75'],['0.007958363']
['542.2786'],['471814.6'],['0.007958363']
['542.3051'],['471814.6'],['471813.94']
