['23609.367'],['20396780.0'],['0.06801865']
['32347.27'],['21081274.0'],['0.10959363']
['30130.0'],['23842744.0'],['0.111773714']
['30555.867'],['27393096.0'],['0.115591995']
['31205.895'],['27248004.0'],['0.11537526']
['31497.996'],['27331798.0'],['0.115484335']
['31955.73'],['25590546.0'],['0.11312116']
['31364.807'],['32400584.0'],['0.11435925']
['31173.383'],['23687414.0'],['0.11094542']
['31135.047'],['20188762.0'],['0.0976442']
['30827.486'],['27318044.0'],['0.10776613']
['29173.354'],['18605498.0'],['0.09514804']
['28446.324'],['21122782.0'],['0.095357925']
['29618.07'],['19445666.0'],['0.08953643']
['28537.037'],['22091314.0'],['0.10452377']
['29115.455'],['24153006.0'],['0.11002324']
['29671.236'],['25023054.0'],['0.1091455']
['30355.2'],['18573774.0'],['0.08248053']
['28464.297'],['16270326.0'],['0.079952955']
['26745.148'],['21683282.0'],['0.103326626']
['28996.455'],['20991608.0'],['0.10457206']
['27655.457'],['24575770.0'],['0.10388445']
['28438.564'],['19955754.0'],['0.10076462']
['27505.32'],['19955754.0'],['16690997.0']
