['32966.113'],['21035550.0'],['0.09472592']
['44016.45'],['10485084.0'],['0.047888853']
['31371.377'],['12197131.0'],['0.052369863']
['31484.594'],['11271736.0'],['0.049066108']
['32057.588'],['12102106.0'],['0.050798252']
['31539.486'],['11437735.0'],['0.04999432']
['31558.639'],['12329554.0'],['0.054120734']
['30947.979'],['11045352.0'],['0.049825344']
['31922.453'],['10990026.0'],['0.04797279']
['31367.88'],['10765861.0'],['0.04872928']
['31668.426'],['11636599.0'],['0.050078847']
['31374.875'],['11414197.0'],['0.04944549']
['31181.77'],['11060653.0'],['0.048897643']
['31507.549'],['12183344.0'],['0.049656462']
['31687.805'],['10629412.0'],['0.04797279']
['31477.037'],['9326987.0'],['0.043060895']
['31193.188'],['10953384.0'],['0.047260083']
['31602.994'],['14022889.0'],['0.060478665']
['31398.182'],['11488352.0'],['0.053009287']
['31080.02'],['10517023.0'],['0.047888853']
['30842.385'],['11912612.0'],['0.04952986']
['30962.115'],['10662405.0'],['0.04772105']
['30521.27'],['11471815.0'],['0.052369863']
['30845.338'],['11471815.0'],['11468470.0']
