['14033.823'],['13746681.0'],['0.04569653']
['14964.268'],['13397328.0'],['0.041627813']
['14948.078'],['10939630.0'],['0.036093917']
['11801.794'],['18122990.0'],['0.050777733']
['14628.243'],['11942196.0'],['0.039145537']
['12744.32'],['11028933.0'],['0.038311567']
['11119.116'],['11450267.0'],['0.037384614']
['12411.899'],['13192708.0'],['0.039086957']
['12333.574'],['14165827.0'],['0.041627813']
['13682.9375'],['16918140.0'],['0.045455538']
['14218.749'],['12894832.0'],['0.039028224']
['12568.451'],['10521419.0'],['0.032211166']
['10649.412'],['12580170.0'],['0.042038243']
['10813.403'],['10489798.0'],['0.035761323']
['11344.045'],['13418727.0'],['0.042088907']
['12441.557'],['10010565.0'],['0.032733142']
['12513.533'],['11868847.0'],['0.038851112']
['13690.437'],['10289815.0'],['0.037510224']
['11338.947'],['12015168.0'],['0.04045152']
['10959.15'],['12069979.0'],['0.037067853']
['11652.247'],['12844673.0'],['0.039836764']
['12051.373'],['12815425.0'],['0.038372133']
['13835.837'],['11240930.0'],['0.037067853']
['13783.701'],['11240930.0'],['12620085.0']
