['67780.28'],['28318618.0'],['0.14903566']
['73917.29'],['25734278.0'],['0.13536471']
['77125.74'],['25162758.0'],['0.13491552']
['70975.46'],['23839630.0'],['0.12810367']
['70427.16'],['24419696.0'],['0.13446651']
['69731.484'],['26882578.0'],['0.16385448']
['71318.51'],['26493702.0'],['0.15415725']
['71503.51'],['26752466.0'],['0.14615583']
['70358.98'],['25933430.0'],['0.13901576']
['69605.086'],['26487410.0'],['0.15161885']
['71081.164'],['27383456.0'],['0.15456393']
['73132.664'],['25966026.0'],['0.16032363']
['73813.875'],['23657954.0'],['0.13327025']
['71137.87'],['24820294.0'],['0.13636366']
['71709.89'],['26260192.0'],['0.1488839']
['71791.805'],['27200106.0'],['0.15766962']
['72591.47'],['26681040.0'],['0.1536491']
['69245.28'],['25374688.0'],['0.14489521']
['73342.33'],['25738416.0'],['0.13381834']
['70251.01'],['24618788.0'],['0.13596395']
['68090.664'],['24184502.0'],['0.12974']
['67091.97'],['22231304.0'],['0.119033694']
['67455.15'],['24585782.0'],['0.13791403']
['68522.8'],['24585782.0'],['25566460.0']
