['65625.086'],['78569820.0'],['0.31357524']
['57917.855'],['58624210.0'],['0.2502047']
['39472.0'],['77245560.0'],['0.3117001']
['67311.234'],['84316760.0'],['0.30619514']
['77348.05'],['89803440.0'],['0.32406163']
['77292.93'],['88251460.0'],['0.31383288']
['78869.07'],['97008870.0'],['0.32356584']
['72891.47'],['76407784.0'],['0.2591632']
['79812.67'],['89435230.0'],['0.30804226']
['79100.32'],['90415656.0'],['0.32082173']
['81133.195'],['85062310.0'],['0.3060627']
['69297.71'],['73452700.0'],['0.23955946']
['49620.86'],['74558910.0'],['0.25646064']
['70682.06'],['85530940.0'],['0.28576845']
['74591.695'],['90875416.0'],['0.29588428']
['74837.65'],['88047610.0'],['0.30486825']
['73874.53'],['75632820.0'],['0.25939387']
['75114.055'],['84657570.0'],['0.28675994']
['63046.785'],['70285200.0'],['0.27611655']
['49059.664'],['59393850.0'],['0.2041514']
['64843.27'],['73854010.0'],['0.23317255']
['75898.14'],['73775240.0'],['0.2347382']
['74045.125'],['86191780.0'],['0.27457723']
['75337.69'],['86191780.0'],['75098970.0']
