['1965.2065'],['968323.2'],['0.016333768']
['2610.5999'],['891536.2'],['0.013147232']
['2194.6057'],['865199.8'],['0.012778443']
['2774.0583'],['905132.56'],['0.014359268']
['2561.4128'],['894656.0'],['0.01371796']
['2236.9187'],['896377.56'],['0.013852438']
['2632.0364'],['871491.25'],['0.012872558']
['2260.363'],['938251.7'],['0.01481899']
['2629.0754'],['953137.56'],['0.015538184']
['2570.928'],['900990.1'],['0.013635731']
['2821.173'],['890105.7'],['0.01358026']
['2664.4304'],['902242.0'],['0.014061044']
['2116.8662'],['888943.1'],['0.01360806']
['2549.1199'],['880958.5'],['0.013177052']
['2589.1672'],['912984.1'],['0.0142123215']
['2589.6829'],['884791.0'],['0.01332409']
['2687.8193'],['910509.44'],['0.014663234']
['2394.391'],['903477.5'],['0.013931602']
['2361.8347'],['898545.4'],['0.013381953']
['2283.4268'],['887416.3'],['0.013206733']
['2671.9875'],['911426.5'],['0.014162382']
['2286.7864'],['917123.3'],['0.014086563']
['2493.3225'],['934028.44'],['0.015254612']
['2613.6216'],['934028.44'],['869432.9']
