['5596.703'],['1525346.0'],['0.012760982']
['9908.51'],['1525585.9'],['0.012841633']
['3819.466'],['1523679.0'],['0.012825773']
['3033.3914'],['1525034.4'],['0.012809779']
['2987.0725'],['1518056.1'],['0.012903722']
['2876.4326'],['1519910.8'],['0.012589423']
['3140.7139'],['1489142.5'],['0.013194946']
['3643.7278'],['1469006.6'],['0.013495619']
['3066.111'],['1499415.9'],['0.012325813']
['3235.4792'],['1515295.9'],['0.0126597']
['3766.044'],['1523590.4'],['0.012676924']
['3211.7725'],['1493378.4'],['0.012384634']
['2850.167'],['1506731.5'],['0.01236517']
['3209.0376'],['1521391.2'],['0.013035617']
['3292.0522'],['1518592.9'],['0.012963669']
['3184.4314'],['1525360.1'],['0.012809779']
['3057.0205'],['1525601.8'],['0.012825773']
['3690.6003'],['1512709.4'],['0.012442176']
['3430.078'],['1483336.1'],['0.013219691']
['3070.6572'],['1511073.4'],['0.012461074']
['2583.7266'],['1482558.6'],['0.0121626435']
['2818.4844'],['1488563.6'],['0.012265705']
['2707.294'],['1522291.5'],['0.0126597']
['3036.117'],['1522291.5'],['1521232.5']
