['14804.125'],['6076058.5'],['0.043117505']
['16184.762'],['4473410.5'],['0.03208019']
['15369.568'],['5083843.5'],['0.03255186']
['15244.451'],['4101074.5'],['0.030831924']
['13804.911'],['5641706.5'],['0.036131196']
['13422.773'],['4766586.0'],['0.03196093']
['13619.181'],['4703273.0'],['0.033441715']
['14444.921'],['4038393.2'],['0.030550126']
['15033.942'],['4363167.0'],['0.031172495']
['14524.808'],['5378251.5'],['0.033186596']
['14553.2'],['4478304.0'],['0.031750925']
['13979.299'],['5238097.5'],['0.033722125']
['15042.864'],['5057247.0'],['0.033413496']
['14287.296'],['4561815.0'],['0.031871133']
['14840.754'],['4173313.0'],['0.032050427']
['14676.214'],['4121161.8'],['0.030644374']
['14555.824'],['4379699.5'],['0.031871133']
['14524.808'],['4518978.0'],['0.033271927']
['14617.011'],['5222482.0'],['0.03483884']
['14087.161'],['4825097.0'],['0.03266845']
['16988.621'],['5263616.5'],['0.03332865']
['17755.719'],['6170678.5'],['0.036131196']
['14975.709'],['3840112.0'],['0.030328982']
['15084.374'],['3840112.0'],['5079587.5']
