['86627.586'],['41230548.0'],['0.09737931']
['96061.92'],['33562724.0'],['0.06618617']
['93913.81'],['25442720.0'],['0.056057647']
['90970.28'],['27742482.0'],['0.059026003']
['93496.93'],['30870372.0'],['0.06665176']
['89719.04'],['28028448.0'],['0.056370385']
['88316.93'],['34504600.0'],['0.068434864']
['92949.72'],['30902424.0'],['0.0643998']
['96244.05'],['30828910.0'],['0.06533214']
['94115.18'],['30957898.0'],['0.06478836']
['96227.625'],['36193972.0'],['0.06998322']
['90125.19'],['30330438.0'],['0.06245526']
['93595.086'],['29860468.0'],['0.064477526']
['91345.03'],['29001786.0'],['0.06191027']
['88105.62'],['33161266.0'],['0.06928672']
['89438.05'],['31848284.0'],['0.06727227']
['89275.695'],['32251578.0'],['0.06603094']
['89296.93'],['31347338.0'],['0.065254465']
['92570.75'],['43142696.0'],['0.088540636']
['88945.29'],['35034548.0'],['0.06641898']
['88285.98'],['38718590.0'],['0.07976512']
['91024.54'],['35575052.0'],['0.072533496']
['91865.36'],['29663004.0'],['0.059494127']
['91136.164'],['29663004.0'],['38540812.0']
