['18959.5'],['12274214.0'],['0.039792348']
['22718.455'],['16555562.0'],['0.04640399']
['20503.469'],['14913991.0'],['0.04148512']
['20301.69'],['11433204.0'],['0.035893917']
['20330.783'],['14800042.0'],['0.04259849']
['21097.965'],['15551551.0'],['0.04579143']
['19954.771'],['19490276.0'],['0.04955363']
['20844.578'],['9457080.0'],['0.035529543']
['19539.23'],['13202541.0'],['0.038968198']
['19458.283'],['13554177.0'],['0.04038419']
['20338.074'],['13656427.0'],['0.03863296']
['20483.264'],['14502693.0'],['0.04080804']
['20515.725'],['11155046.0'],['0.035590507']
['19927.625'],['15256424.0'],['0.041226406']
['19290.395'],['15135401.0'],['0.040649746']
['19447.26'],['12895831.0'],['0.039629098']
['19534.113'],['10430887.0'],['0.035893917']
['18807.068'],['13381548.0'],['0.04022382']
['20592.36'],['15612619.0'],['0.04289516']
['20816.836'],['14630694.0'],['0.04022382']
['19651.406'],['11049128.0'],['0.03800997']
['19352.5'],['13373930.0'],['0.041330148']
['18226.26'],['16551145.0'],['0.0442409']
['17964.256'],['16551145.0'],['18107710.0']
