['1467.6665'],['289752.94'],['0.0075443643']
['1361.7051'],['145320.16'],['0.0070770686']
['1366.739'],['139575.17'],['0.0070770686']
['1323.0563'],['183851.55'],['0.0071945507']
['1354.2565'],['134213.88'],['0.0070201717']
['1351.8447'],['166509.27'],['0.0070770686']
['1425.5405'],['165078.84'],['0.007048469']
['1416.6465'],['138412.2'],['0.007048469']
['1366.5203'],['332314.44'],['0.007899088']
['1399.256'],['157273.81'],['0.0071351863']
['1406.6528'],['177695.28'],['0.007105973']
['1372.8622'],['147957.11'],['0.0070770686']
['1373.5178'],['166036.19'],['0.007105973']
['1327.0193'],['239725.8'],['0.0073171067']
['1414.4753'],['206435.52'],['0.0071351863']
['1431.174'],['219830.98'],['0.0071945507']
['1411.6516'],['187052.84'],['0.0071647116']
['1326.7992'],['254501.4'],['0.0074777273']
['1390.5428'],['215552.25'],['0.0072859814']
['1424.4565'],['261546.38'],['0.007412468']
['1340.4321'],['178246.66'],['0.0071351863']
['1328.7798'],['507948.94'],['0.008012826']
['1570.1038'],['440054.5'],['0.008012826']
['1611.1953'],['440054.5'],['227665.3']
