['53010.086'],['34536276.0'],['0.149129']
['48843.914'],['19506816.0'],['0.17888398']
['31500.809'],['23474758.0'],['0.16810991']
['49014.21'],['9892071.0'],['0.11974708']
['26229.209'],['5018634.5'],['0.04932599']
['9461.808'],['5116110.0'],['0.050752662']
['9472.395'],['5116110.0'],['0.050752662']
['9472.395'],['15230114.0'],['0.16123411']
['33142.74'],['17904086.0'],['0.13015544']
['49224.06'],['19675736.0'],['0.13928904']
['52551.34'],['12030016.0'],['0.10727246']
['43039.36'],['14628375.0'],['0.11405893']
['34894.207'],['17149084.0'],['0.1355653']
['50054.22'],['18139438.0'],['0.14019975']
['55557.215'],['21855176.0'],['0.15477939']
['54218.668'],['23062814.0'],['0.17235447']
['52908.426'],['21828778.0'],['0.16078463']
['48743.297'],['21524782.0'],['0.16340479']
['39001.09'],['21858882.0'],['0.17651296']
['37497.266'],['23335938.0'],['0.15883544']
['45986.543'],['19870360.0'],['0.14542688']
['46880.25'],['21098080.0'],['0.15988532']
['42705.195'],['20913384.0'],['0.15575679']
['46933.445'],['20913384.0'],['27118898.0']
