['1022.85834'],['1055358.6'],['0.011894987']
['1157.6678'],['940228.06'],['0.011021096']
['1090.9548'],['1643403.8'],['0.014593032']
['1788.8898'],['1562044.4'],['0.013899731']
['1574.921'],['1287581.0'],['0.013398782']
['1734.8362'],['1594879.2'],['0.014795958']
['1493.7234'],['1055133.1'],['0.011894987']
['1256.0958'],['1169135.8'],['0.011894987']
['1226.1675'],['1528567.1'],['0.012884772']
['1527.187'],['2331808.5'],['0.01558463']
['1449.8378'],['1073627.6'],['0.01205027']
['1036.7168'],['879676.7'],['0.010939973']
['964.6115'],['940850.0'],['0.011182496']
['1281.2487'],['1143792.6'],['0.012357541']
['1340.2826'],['1097134.1'],['0.012204455']
['1205.1263'],['960338.94'],['0.011342776']
['1067.0519'],['947851.5'],['0.011021096']
['1126.9979'],['1108480.6'],['0.012433678']
['969.4298'],['838681.44'],['0.010447315']
['895.9074'],['1135813.8'],['0.012357541']
['1297.992'],['1048633.4'],['0.011342776']
['1041.511'],['971819.9'],['0.011101936']
['885.68115'],['1011227.25'],['0.011262776']
['1023.9248'],['1011227.25'],['879125.75']
