['10172.396'],['22092540.0'],['0.065019675']
['12093.237'],['22685904.0'],['0.06727407']
['11884.845'],['27152600.0'],['0.07161357']
['11346.37'],['23055230.0'],['0.07838903']
['11478.106'],['27268360.0'],['0.07036325']
['11485.638'],['23654532.0'],['0.07749312']
['10379.7705'],['26212896.0'],['0.07285401']
['11435.615'],['28168636.0'],['0.0733936']
['11600.813'],['21675692.0'],['0.09009154']
['11320.036'],['21617884.0'],['0.07779236']
['11106.878'],['19292520.0'],['0.07507723']
['10928.877'],['16769587.0'],['0.06550533']
['10612.068'],['20525138.0'],['0.065666914']
['10669.273'],['19794486.0'],['0.07598777']
['9741.167'],['19989436.0'],['0.06735402']
['8851.761'],['21097232.0'],['0.06910305']
['9626.572'],['16747188.0'],['0.07484874']
['9728.43'],['18529736.0'],['0.061745808']
['10747.902'],['18948988.0'],['0.05483669']
['10397.379'],['18948988.0'],['0.047301743']
['9827.186'],['18948988.0'],['18723042.0']
['9025.718'],['18948988.0'],['27706984.0']
['9548.117'],['18948988.0'],['22188616.0']
['578051.6'],['18948988.0'],['19251102.0']
