['28796.547'],['18862912.0'],['0.060295288']
['28779.244'],['12982080.0'],['0.043904528']
['14352.422'],['16072110.0'],['0.050164856']
['15540.284'],['13835516.0'],['0.044564974']
['16797.268'],['17489104.0'],['0.05229211']
['15260.501'],['11339504.0'],['0.04318203']
['17083.63'],['9163650.0'],['0.03778433']
['17813.318'],['9707614.0'],['0.039106146']
['18284.658'],['9355696.0'],['0.03778433']
['19173.105'],['10757155.0'],['0.04175511']
['19580.822'],['9905158.0'],['0.039670106']
['16970.09'],['9734973.0'],['0.039557826']
['16505.945'],['8097901.0'],['0.034355886']
['18509.35'],['8430609.0'],['0.035096124']
['15459.724'],['12658352.0'],['0.043389656']
['16997.652'],['10893479.0'],['0.040393665']
['17773.05'],['9920273.0'],['0.0393325']
['16565.354'],['10080349.0'],['0.038821734']
['18196.508'],['9402782.0'],['0.036725465']
['17919.328'],['9768492.0'],['0.03737512']
['15664.948'],['11990948.0'],['0.04186234']
['17747.293'],['9846061.0'],['0.037080828']
['17746.174'],['10601733.0'],['0.03865031']
['18051.586'],['10601733.0'],['13290620.0']
